"","1310-6236","p","East J. Approx.","","|","East Journal on Approximations","",""
"","1513-489X","p","East-West J. Math.","","|","East-West Journal of Mathematics","",""
"","","m","Econ. Learn. Soc. Evol.","","|","Economic Learning and Social Evolution","",""
"","0940-5151","p","Econ. Qual. Control","","|","Economic Quality Control","","Continued as Econ. Qual. Control"
"","0940-5151","p","Econ. Qual. Control","","|","Economic Quality Control","","Formerly Econ. Qual. Control"
"","","m","Econ. Stud. Inequal. Soc. Exclusion Well-Being","","|","Economic Studies in Inequality, Social Exclusion and Well-Being","",""
"","","m","Econom. Exerc.","","|","Econometric Exercises","",""
"","","m","Econom. Inf. Age Theory Pract. Meas.","","|","Econometrics in the Information Age: Theory and Practice of Measurement","",""
"","1368-4221","p","Econom. J.","","|","The Econometrics Journal","",""
"","0165-1765","p","Econom. Lett.","","|","Economics Letters","",""
"","","m","Econom. Soc. Monogr.","","|","Econometric Society Monographs","",""
"","0938-2259","p","Econom. Theory","","|","Economic Theory","",""
"","","m","Econom. Tinbergen Inst. Lect.","","|","Econometric and Tinbergen Institutes Lectures","",""
"","0747-4938","p","Econometric Rev.","","|","Econometric Reviews","",""
"","0266-4666","p","Econometric Theory","","|","Econometric Theory","",""
"","0012-9682","p","Econometrica","","|","Econometrica. Journal of the Econometric Society","",""
"","","m","Ed. Univ.","","|","Edition Universitat","",""
"","0013-1644","p","Educ. Psychol. Meas.","","|","Educational and Psychological Measurement. A Bimonthly Journal Devoted to the Development and Application of Measures of Individual Differences","",""
"","0542-1748","p","Egyptian Statist. J.","","|","The Egyptian Statistical Journal","",""
"","","m","Electr. Engrg. Handbook Ser.","","|","The Electrical Engineering Handbook Series","",""
"","1083-589X","p","Electron. Commun. Probab.","","|","Electronic Communications in Probability","",""
"","1542-3891","p","Electron. J. Bound. Elem.","","|","Electronic Journal of Boundary Elements","",""
"","1077-8926","p","Electron. J. Combin.","","|","Electronic Journal of Combinatorics","",""
"","","m","Electron. J. Differ. Equ. Conf.","","|","Electronic Journal of Differential Equations Conference","",""
"","","m","Electron. J. Differ. Equ. Monogr.","","|","Electronic Journal of Differential Equations. Monograph","",""
"","1072-6691","p","Electron. J. Differential Equations","","|","Electronic Journal of Differential Equations","",""
"","1081-3810","p","Electron. J. Linear Algebra","","|","Electronic Journal of Linear Algebra","",""
"","1083-6489","p","Electron. J. Probab.","","|","Electronic Journal of Probability","",""
"","1417-3875","p","Electron. J. Qual. Theory Differ. Equ.","","|","Electronic Journal of Qualitative Theory of Differential Equations","",""
"","1935-7524","p","Electron. J. Stat.","","|","Electronic Journal of Statistics","",""
"","","m","Electron. Notes Discrete Math.","","|","Electronic Notes in Discrete Mathematics","",""
"","1571-0661","m","Electron. Notes Theor. Comput. Sci.","","|","Electronic Notes in Theoretical Computer Science","",""
"","1935-9179","p","Electron. Res. Announc. Math. Sci.","","|","Electronic Research Announcements in Mathematical Sciences","",""
"","1068-9613","p","Electron. Trans. Numer. Anal.","","|","Electronic Transactions on Numerical Analysis","",""
"","0013-6018","p","Elem. Math.","","|","Elemente der Mathematik","",""
"","","m","EMS Monogr. Math.","","|","EMS Monographs in Mathematics","",""
"","","m","EMS Ser. Congr. Rep.","","|","EMS Series of Congress Reports","",""
"","","m","EMS Ser. Lect. Math.","","|","EMS Series of Lectures in Mathematics","",""
"","","m","EMS Textbk. Math.","","|","EMS Textbooks in Mathematics","",""
"","","m","EMS Tracts Math.","","|","EMS Tracts in Mathematics","",""
"","0938-0396","m","Encyclopaedia Math. Sci.","","|","Encyclopaedia of Mathematical Sciences","","See also Algebra, Invariant Theory Algebr. Transform. Groups, Math. Phys., Oper. Alg. Non-commut. Geom. and Probab. Theory"
"","","m","Encyclopedia Math. Appl.","","|","Encyclopedia of Mathematics and its Applications","",""
"","1867-8998","m","Energy Syst.","","|","Energy Systems","",""
"","0955-7997","p","Eng. Anal. Bound. Elem.","","|","Engineering Analysis with Boundary Elements","",""
"","0305-215X","p","Eng. Optim.","","|","Engineering Optimization","",""
"","0103-8141","m","Ensaios Mat.","","|","Ensaios Matematicos","Mathematical Surveys",""
"","1269-7842","m","Enseign. Math.","","|","Enseignement des Mathematiques","The Teaching of Mathematics",""
"","0013-8584","p","Enseign. Math. (2)","","|","L'Enseignement Mathematique. Revue Internationale. 2e Serie","",""
"","1099-4300","p","Entropy","","|","Entropy. An International and Interdisciplinary Journal of Entropy and Information Studies","",""
"","1352-8505","p","Environ. Ecol. Stat.","","|","Environmental and Ecological Statistics","",""
"","1180-4009","p","Environmetrics","","|","Environmetrics","",""
"","","m","Epitome Musical","","|","Epitome Musical","Musical Epitome",""
"","1382-4309","m","ERCOFTAC Ser.","","|","ERCOFTAC Series","",""
"","0071-1136","m","Ergeb. Math. Grenzgeb. (3)","","|","Ergebnisse der Mathematik und ihrer Grenzgebiete. 3. Folge. A Series of Modern Surveys in Mathematics","Results in Mathematics and Related Areas. 3rd Series. A Series of Modern Surveys in Mathematics",""
"","0143-3857","p","Ergodic Theory Dynam. Systems","","|","Ergodic Theory and Dynamical Systems","",""
"","0165-0106","p","Erkenntnis","","|","Erkenntnis. An International Journal of Analytic Philosophy","",""
"","1292-8119","p","ESAIM Control Optim. Calc. Var.","","|","ESAIM. Control, Optimisation and Calculus of Variations","",""
"","1292-8100","p","ESAIM Probab. Stat.","","|","ESAIM. Probability and Statistics","",""
"","1270-900X","m","ESAIM Proc.","","|","ESAIM Proceedings","",""
"","","m","ESI Lect. Math. Phys.","","|","ESI Lectures in Mathematics and Physics","",""
"","0014-1135","p","Estadistica","","|","Estadistica. Revista del Instituto Interamericano de Estadistica","",""
"","","m","Etudes Mec. Mater. Struct.","","|","Etudes en Mecanique des Materiaux et des Structures","Studies in the Mechanics of Materials and Structures",""
"","","m","Eur. Consort. Math. Ind. (Berl.)","","|","European Consortium for Mathematics in Industry (Berlin)","","See also Math. Ind."
"","0947-3580","p","Eur. J. Control","","|","European Journal of Control","",""
"","0997-7538","p","Eur. J. Mech. A Solids","","|","European Journal of Mechanics. A. Solids","",""
"","0997-7546","p","Eur. J. Mech. B Fluids","","|","European Journal of Mechanics. B. Fluids","",""
"","1307-5543","p","Eur. J. Pure Appl. Math.","","|","European Journal of Pure and Applied Mathematics","",""
"","1027-488X","p","Eur. Math. Soc. Newsl.","","|","European Mathematical Society. Newsletter","",""
"","1434-6028","p","Eur. Phys. J. B","","|","The European Physical Journal B. Condensed Matter and Complex Systems","",""
"","","m","EURASIP Book Ser. Signal Process. Commun.","","|","EURASIP Book Series on Signal Processing and Communications","",""
"","0956-7925","p","European J. Appl. Math.","","|","European Journal of Applied Mathematics","",""
"","0195-6698","p","European J. Combin.","","|","European Journal of Combinatorics","",""
"","0377-2217","p","European J. Oper. Res.","","|","European Journal of Operational Research","",""
"","1058-6458","p","Experiment. Math.","","|","Experimental Mathematics","",""
"","0721-3700","m","Explorationen","","|","Explorationen","Explorations",""
"","0723-0869","p","Expo. Math.","","|","Expositiones Mathematicae","",""
"","0213-8743","p","Extracta Math.","","|","Extracta Mathematicae","",""
"","1386-1999","p","Extremes","","|","Extremes. Statistical Theory and Applications in Science, Engineering and Economics","",""
"","1820-6417","p","Facta Univ. Ser. Autom. Control Robot.","","|","Facta Universitatis. Series Automatic Control and Robotics","","Split from Facta Univ. Ser. Mech. Automat. Control Robot."
"","0352-9665","p","Facta Univ. Ser. Math. Inform.","","|","Facta Universitatis. Series: Mathematics and Informatics","",""
"","0354-2009","p","Facta Univ. Ser. Mech. Automat. Control Robot.","","|","University of Nis. Facta Universitatis. Series: Mechanics, Automatic Control and Robotics","","Split into Facta Univ. Ser. Autom. Control Robot."
"","0972-0960","p","Far East J. Appl. Math.","","|","Far East Journal of Applied Mathematics","",""
"","0972-1118","p","Far East J. Dyn. Syst.","","|","Far East Journal of Dynamical Systems","",""
"","0972-0871","p","Far East J. Math. Sci. (FJMS)","","|","Far East Journal of Mathematical Sciences (FJMS)","",""
"","0972-0863","p","Far East J. Theor. Stat.","","|","Far East Journal of Theoretical Statistics","",""
"","0044-4413","p","Fasc. Math.","","|","Polytechnica Posnaniensis. Institutum Mathematicum. Fasciculi Mathematici","",""
"","1555-256X","p","FDMP Fluid Dyn. Mater. Process.","","|","FDMP. Fluid Dynamics \& Materials Processing","",""
"","1306-7575","p","Fen Derg.","","|","Fen Dergisi. Journal of Science","",""
"","0015-0517","p","Fibonacci Quart.","","|","The Fibonacci Quarterly. The Official Journal of the Fibonacci Association","",""
"","1069-5265","m","Fields Inst. Commun.","","|","Fields Institute Communications","",""
"","1069-5273","m","Fields Inst. Monogr.","","|","Fields Institute Monographs","",""
"","0354-5180","p","Filomat","","|","Univerzitet u Nisu. Prirodno-Matematicki Fakultet. Filomat","",""
"","0949-2984","p","Finance Stoch.","","|","Finance and Stochastics","",""
"","0168-874X","p","Finite Elem. Anal. Des.","","|","Finite Elements in Analysis and Design","",""
"","1071-5797","p","Finite Fields Appl.","","|","Finite Fields and their Applications","",""
"","1583-5022","p","Fixed Point Theory","","|","Fixed Point Theory. An International Journal on Fixed Point Theory, Computation and Applications","",""
"","1687-1820","p","Fixed Point Theory Appl.","","|","Fixed Point Theory and Applications","",""
"","0002-3515","p","Fiz. Atmos. Okeana","","|","Rossiiskaya Akademiya Nauk. Izvestiya Akademii Nauk. Fizika Atmosfery i Okeana","","Translated in Izv. Atmos. Ocean. Phys."
"","0002-3337","p","Fiz. Zemli","","|","Rossiiskaya Akademiya Nauk. Fizika Zemli","",""
"","0219-4775","p","Fluct. Noise Lett.","","|","Fluctuation and Noise Letters (FNL). An Interdisciplinary Scientific Journal on Random Processes in Physical, Biological and Technological Systems","",""
"","0015-4628","p","Fluid Dyn.","","|","Fluid Dynamics","","Translation of Izv. Ross. Akad. Nauk Mekh. Zhidk. Gaza"
"","0169-5983","p","Fluid Dyn. Res.","","|","Fluid Dynamics Research. An International Journal","","Formerly Fluid Dynam. Res."
"","0169-5983","p","Fluid Dynam. Res.","","|","Japan Society of Fluid Mechanics. Fluid Dynamics Research. An International Journal","","Continued as Fluid Dyn. Res."
"","0926-5112","m","Fluid Mech. Appl.","","|","Fluid Mechanics and its Applications","",""
"","","m","Fluid Mech. Astrophys. Geophys.","","|","Fluid Mechanics of Astrophysics and Geophysics","",""
"","","m","Folia Fac. Sci. Natur. Univ. Masaryk. Brun. Math.","","|","Folia Facultatis Scientiarium Naturalium Universitatis Masarykianae Brunensis. Mathematica","",""
"","0208-6204","p","Folia Math.","","|","Folia Mathematica","",""
"","0911-6036","p","Forma","","|","Forma","",""
"","0015-8208","p","Fortschr. Phys.","","|","Fortschritte der Physik. Progress of Physics","",""
"","1534-1178","p","Forum Geom.","","|","Forum Geometricorum. A Journal on Classical Euclidean Geometry and Related Areas","",""
"","0933-7741","p","Forum Math.","","|","Forum Mathematicum","",""
"","0867-6356","p","Found. Comput. Decision Sci.","","|","Poznan University of Technology. Institute of Computing Science. Foundations of Computing and Decision Sciences","",""
"","1615-3375","p","Found. Comput. Math.","","|","Foundations of Computational Mathematics. The Journal of the Society for the Foundations of Computational Mathematics","",""
"","","m","Found. Eng. Mech.","","|","Foundations of Engineering Mechanics","",""
"","0015-9018","p","Found. Phys.","","|","Foundations of Physics. An International Journal Devoted to the Conceptual Bases and Fundamental Theories of Modern Physics","",""
"","1233-1821","p","Found. Sci.","","|","Foundations of Science","",""
"","1863-8538","m","Found. Signal. Process. Commun. Netw.","","|","Foundations in Signal Processing, Communications and Networking","",""
"","1551-3106","p","Found. Trends Stoch. Syst.","","|","Foundations and Trends(R) in Stochastic Systems","",""
"","1551-305X","p","Found. Trends Theor. Comput. Sci.","","|","Foundations and Trends(R) in Theoretical Computer Science","",""
"","1311-0454","p","Fract. Calc. Appl. Anal.","","|","Fractional Calculus \& Applied Analysis. An International Journal for Theory and Applications","",""
"","0218-348X","p","Fractals","","|","Fractals. Complex Geometry, Patterns, and Scaling in Nature and Society","",""
"","","m","Frank J. Fabozzi Ser.","","|","Frank J. Fabozzi Series","",""
"","1612-3018","m","Front. Coll.","","|","Frontiers Collection","",""
"","","m","Front. Math.","","|","Frontiers in Mathematics","",""
"","1673-3452","p","Front. Math. China","","|","Frontiers of Mathematics in China","",""
"","1793-5733","m","Front. Res. Chin. Acad. Sci.","","|","Frontiers of Research with the Chinese Academy of Sciences","",""
"","1793-8155","m","Front. Stat.","","|","Frontiers of Statistics","",""
"","","m","Frontiers Appl. Math.","","|","Frontiers in Applied Mathematics","",""
"","0922-6389","m","Frontiers Artificial Intelligence Appl.","","|","Frontiers in Artificial Intelligence and Applications","",""
"","","p","Fudan Xuebao Ziran Kexue Ban","","|","","","See J. Fudan Univ. Nat. Sci."
"","0386-118X","p","Fukuoka Univ. Sci. Rep.","","|","Fukuoka University Science Reports","",""
"","0016-2663","p","Funct. Anal. Appl.","","|","Functional Analysis and its Applications","","Translation of Funktsional. Anal. i Prilozhen."
"","1821-410X","p","Funct. Anal. Approx. Comput.","","|","Functional Analysis, Approximation and Computation","",""
"","1991-0061","p","Funct. Anal. Other Math.","","|","Functional Analysis and Other Mathematics","",""
"","0208-6573","p","Funct. Approx. Comment. Math.","","|","Uniwersytet im. Adama Mickiewicza w Poznaniu. Wydzial Matematyki i Informatyki. Functiones et Approximatio Commentarii Mathematici","",""
"","0793-1786","p","Funct. Differ. Equ.","","|","Functional Differential Equations","",""
"","0169-2968","p","Fund. Inform.","","|","Fundamenta Informaticae","",""
"","0016-2736","p","Fund. Math.","","|","Fundamenta Mathematicae","",""
"","","m","Fundam. Algorithms","","|","Fundamentals of Algorithms","",""
"","1560-5159","p","Fundam. Prikl. Mat.","","|","Fundamentalnaya i Prikladnaya Matematika","","Translated in J. Math. Sci. (N. Y.)"
"","","m","Fundam. Theor. Phys.","","|","Fundamental Theories of Physics","",""
"","0532-8721","p","Funkcial. Ekvac.","","|","Funkcialaj Ekvacioj. Serio Internacia","",""
"","0374-1990","p","Funktsional. Anal. i Prilozhen.","","|","Rossiiskaya Akademiya Nauk. Funktsionalnyi Analiz i ego Prilozheniya","","Translated in Funct. Anal. Appl."
"","","p","Fuzhou Daxue Xuebao Ziran Kexue Ban","","|","","","See J. Fuzhou Univ. Nat. Sci. Ed."
"","1568-4539","p","Fuzzy Optim. Decis. Mak.","","|","Fuzzy Optimization and Decision Making. A Journal of Modeling and Computation Under Uncertainty","",""
"","0165-0114","p","Fuzzy Sets and Systems","","|","Fuzzy Sets and Systems. An International Journal in Information Science and Engineering","",""
"","","p","Fuzzy Systems Math.","","|","","","See Mohu Xitong yu Shuxue"
"","1138-8927","p","Gac. R. Soc. Mat. Esp.","","|","La Gaceta de la Real Sociedad Matematica Espanola","",""
"","","m","GAKUTO Internat. Ser. Math. Sci. Appl.","","|","GAKUTO International Series. Mathematical Sciences and Applications","",""
"","","m","Game Theory Appl.","","|","Game Theory and Applications","",""
"","2073-4336","p","Games","","|","Games","",""
"","0899-8256","p","Games Econom. Behav.","","|","Games and Economic Behavior","",""
"","0936-7195","p","GAMM-Mitt.","","|","GAMM-Mitteilungen","",""
"","1606-3694","p","Ganit","","|","Ganit. Journal of Bangladesh Mathematical Society","",""
"","0046-5402","p","Ganita","","|","Ganita","",""
"","0970-0307","p","Ganita Bharati","","|","Ganita Bharati. Bulletin of the Indian Society for the History of Mathematics","",""
"","0970-9169","p","Ganita Sandesh","","|","Ganita Sandesh","",""
"","","p","Gaodeng Xuexiao Jisuan Shuxue Xuebao","","|","","","See Numer. Math. J. Chinese Univ."
"","","p","Gauss-Ges. Gottingen Mitt.","","|","Gauss-Gesellschaft e. V. Gottingen. Mitteilungen","",""
"","0224-8999","p","Gaz. Math.","","|","Gazette des Mathematiciens","",""
"","1221-5023","p","Gen. Math.","","|","General Mathematics","",""
"","0001-7701","p","Gen. Relativity Gravitation","","|","General Relativity and Gravitation","",""
"","","m","Genet. Evol. Comput. Ser.","","|","Genetic and Evolutionary Computation Series","",""
"","1566-7863","m","Genet. Program. Ser.","","|","Genetic Programming Series","",""
"","","m","Geogr. Inf. Syst. Ser.","","|","Geographical Information Systems Series","",""
"","","m","Geom. Comput.","","|","Geometry and Computing","",""
"","0046-5755","p","Geom. Dedicata","","|","Geometriae Dedicata","",""
"","1016-443X","p","Geom. Funct. Anal.","","|","Geometric and Functional Analysis","",""
"","1465-3060","p","Geom. Topol.","","|","Geometry \& Topology","",""
"","1464-8997","m","Geom. Topol. Monogr.","","|","Geometry \& Topology Monographs","",""
"","1065-7371","p","Geombinatorics","","|","Geombinatorics","",""
"","0309-1929","p","Geophys. Astrophys. Fluid Dyn.","","|","Geophysical and Astrophysical Fluid Dynamics","",""
"","1072-947X","p","Georgian Math. J.","","|","Georgian Mathematical Journal","","Continued as Georgian Math. J."
"","1072-947X","p","Georgian Math. J.","","|","Georgian Mathematical Journal","","Formerly Georgian Math. J."
"","1465-6485","p","Ger. Econ. Rev.","","|","German Economic Review","",""
"","","m","GERAD 25th Anniv. Ser.","","|","GERAD 25th Anniversary Series","",""
"","","m","Gesammelten Werke Math. Phys. Fam. Bernoulli","","|","Die Gesammelten Werke der Mathematiker und Physiker der Familie Bernoulli","The Collected Works of the Mathematicians and Physicists of the Bernoulli Family",""
"","0017-095X","p","Glas. Mat. Ser. III","","|","Glasnik Matematicki. Serija III","",""
"","0017-0895","p","Glasg. Math. J.","","|","Glasgow Mathematical Journal","",""
"","0973-1768","p","Glob. J. Pure Appl. Math.","","|","Global Journal of Pure and Applied Mathematics","",""
"","1310-814X","p","God. Univ. Arkhit. Stroit. Geod. Sofiya Svitk II Mat. Mekh.","","|","Universitet po Arkhitektura, Stroitelstvo i Geodeziya Sofiya. Godishnik. Svitk II. Matematika. Mekhanika. L'Universite d'Architecture, de Genie Civil et de Geodesie Sofia. Annuaire. Fascicule II. Mathematique. Mecanique","",""
"","0351-7441","p","God. Zb. Inst. Mat. Prir.-Mat. Fak. Univ. Kiril Metodij Skopje","","|","Godishen Zbornik na Institutot za Matematika. Prirodno-Matematichki. Fakultet Universitet ``Sv. Kiril i Metodij''. Skopje. Annuaire de l'Institut des Mathematiques. Faculte des Sciences de l'Universite ``Sts. Kiril et Metodij''. Skopje","",""
"","","p","Godishnik Sofiisk. Univ. Fak. Mat. Inform.","","|","","","See Annuaire Univ. Sofia Fac. Math. Inform."
"","","p","Godishnik Sofiisk. Univ. Fiz. Fak.","","|","","",""
"","1005-3085","p","Gongcheng Shuxue Xuebao","","|","Gongcheng Shuxue Xuebao. Chinese Journal of Engineering Mathematics","",""
"","","m","GOR Publ.","","|","GOR Publications","",""
"","","m","Gorman Lect. Econ.","","|","Gorman Lectures in Economics","",""
"","1065-7339","m","Grad. Stud. Math.","","|","Graduate Studies in Mathematics","",""
"","","m","Grad. Student Ser. Phys.","","|","Graduate Student Series in Physics","",""
"","","m","Grad. Texts in Math.","","|","Graduate Texts in Mathematics","",""
"","1868-4513","m","Grad. Texts Phys.","","|","Graduate Texts in Physics","",""
"","1040-8118","p","Graph Theory Notes N. Y.","","|","Graph Theory Notes of New York","",""
"","0911-0119","p","Graphs Combin.","","|","Graphs and Combinatorics","",""
"","0202-2893","p","Gravit. Cosmol.","","|","Gravitation and Cosmology","",""
"","1016-7692","m","Grazer Math. Ber.","","|","Grazer Mathematische Berichte","Graz Mathematical Reports",""
"","","m","Great Books Islam. Civiliz.","","|","Great Books of Islamic Civilization","",""
"","1867-1144","p","Groups Complex. Cryptol.","","|","Groups. Complexity. Cryptology","","Continued as Groups Complex. Cryptol."
"","1867-1144","p","Groups Complex. Cryptol.","","|","Groups. Complexity. Cryptology","","Formerly Groups Complex. Cryptol."
"","1661-7207","p","Groups Geom. Dyn.","","|","Groups, Geometry, and Dynamics","",""
"","","m","Grundkurs Math.","","|","Grundkurs Mathematik","Foundational Course in Mathematics",""
"","0072-7830","m","Grundlehren Math. Wiss.","","|","Grundlehren der Mathematischen Wissenschaften","Fundamental Principles of Mathematical Sciences",""
"","1618-1685","m","Grundlehren Text Ed.","","|","Grundlehren Text Editions","",""
"","","m","Grundstud. Math.","","|","Grundstudium Mathematik","Basic Study of Mathematics",""
"","","m","Gt. Discov.","","|","Great Discoveries","",""
"","1303-5010","p","Hacet. J. Math. Stat.","","|","Hacettepe Journal of Mathematics and Statistics","",""
"","0162-5519","p","Hadronic J.","","|","Hadronic Journal","",""
"","0882-5394","p","Hadronic J. Suppl.","","|","Hadronic Journal Supplement","",""
"","1570-7954","m","Handb. Algebr.","","|","Handbook of Algebra","",""
"","","m","Handb. Differ. Equ.","","|","Handbook of Differential Equations","",""
"","","m","Handb. Hist. Log.","","|","Handbook of the History of Logic","",""
"","1570-8659","m","Handb. Numer. Anal.","","|","Handbook of Numerical Analysis","",""
"","","m","Handb. Philos. Sci.","","|","Handbook of the Philosophy of Science","",""
"","0169-7161","m","Handbook of Statist.","","|","Handbook of Statistics","",""
"","0927-0507","m","Handbooks Oper. Res. Management Sci.","","|","Handbooks in Operations Research and Management Science","",""
"","","p","Harbin Gongcheng Daxue Xuebao","","|","","","See J. Harbin Eng. Univ."
"","","p","Harbin Gongye Daxue Xuebao","","|","","","See J. Harbin Inst. Tech."
"","","p","Hardy-Ramanujan J.","","|","Hardy-Ramanujan Journal","",""
"","","p","Hefei Gongye Daxue Xuebao Ziran Kexue Ban","","|","","","See J. Hefei Univ. Technol. Nat. Sci."
"","","m","Herit. Eur. Math.","","|","Heritage of European Mathematics","",""
"","0018-2079","p","Hiroshima Math. J.","","|","Hiroshima Mathematical Journal","",""
"","0899-2428","m","Hist. Math.","","|","History of Mathematics","",""
"","1875-3442","m","Hist. Mech. Mach. Sci.","","|","History of Mechanism and Machine Science","",""
"","0144-5340","p","Hist. Philos. Logic","","|","History and Philosophy of Logic","",""
"","0073-2753","p","Hist. Sci.","","|","History of Science","",""
"","","m","Hist. Sci. Mediterr.","","|","Historia Scientiae in Mediterraneo","",""
"","","m","Hist. Sci. Philos. Class. Islam","","|","History of Science and Philosophy in Classical Islam","",""
"","0315-0860","p","Historia Math.","","|","Historia Mathematica","",""
"","0285-4821","p","Historia Sci. (2)","","|","Historia Scientiarum. Second Series. International Journal of the History of Science Society of Japan","",""
"","0385-4035","p","Hokkaido Math. J.","","|","Hokkaido Mathematical Journal","",""
"","1532-0073","p","Homology, Homotopy Appl.","","|","Homology, Homotopy and Applications","",""
"","1225-293X","p","Honam Math. J.","","|","Honam Mathematical Journal","",""
"","","m","Horiz. World Phys.","","|","Horizons in World Physics","",""
"","0362-1588","p","Houston J. Math.","","|","Houston Journal of Mathematics","",""
"","","m","HRI Lect. Notes","","|","Harish-Chandra Research Institute Lecture Notes","",""
"","","p","Huadong Shifan Daxue Xuebao Ziran Kexue Ban","","|","","","See J. East China Norm. Univ. Natur. Sci. Ed."
"","","p","Huazhong Keji Daxue Xuebao Ziran Kexue Ban","","|","","","See J. Huazhong Univ. Sci. Technol. Nat. Sci."
"","","p","Hunan Shifan Daxue Ziran Kexue Ban","","|","","","See J. Nat. Sci. Hunan Norm. Univ."
"","1992-9978","p","IAENG Int. J. Appl. Math.","","|","IAENG International Journal of Applied Mathematics","",""
"","0970-0102","p","IAPQR Trans.","","|","IAPQR Transactions. Journal of the Indian Association for Productivity, Quality \& Reliability","",""
"","1079-5634","m","IAS/Park City Math. Ser.","","|","IAS/Park City Mathematics Series","",""
"","","m","IAS/Park City Math. Subser.","","|","IAS/Park City Mathematical Subseries","","See also Stud. Math. Libr."
"","1743-9213","m","IAU Symp.","","|","IAU Symposium","",""
"","1753-657X","m","ICP Adv. Texts Math.","","|","ICP Advanced Texts in Mathematics","",""
"","","m","ICTP Lect. Notes","","|","ICTP Lecture Notes","",""
"","1058-6180","p","IEEE Ann. Hist. Comput.","","|","IEEE Annals of the History of Computing","",""
"","1066-033X","p","IEEE Control Syst. Mag.","","|","IEEE Control Systems Magazine","",""
"","","m","IEEE Press Ser. Comput. Intell.","","|","IEEE Press Series on Computational Intelligence","",""
"","0018-926X","p","IEEE Trans. Antennas and Propagation","","|","Institute of Electrical and Electronics Engineers. Transactions on Antennas and Propagation","",""
"","0018-9286","p","IEEE Trans. Automat. Control","","|","Institute of Electrical and Electronics Engineers. Transactions on Automatic Control","",""
"","1549-8328","p","IEEE Trans. Circuits Syst. I. Regul. Pap.","","|","IEEE Transactions on Circuits and Systems. I. Regular Papers","",""
"","0018-9340","p","IEEE Trans. Comput.","","|","Institute of Electrical and Electronics Engineers. Transactions on Computers","",""
"","1057-7149","p","IEEE Trans. Image Process.","","|","IEEE Transactions on Image Processing","",""
"","0018-9448","p","IEEE Trans. Inform. Theory","","|","Institute of Electrical and Electronics Engineers. Transactions on Information Theory","",""
"","1053-587X","p","IEEE Trans. Signal Process.","","|","IEEE Transactions on Signal Processing","",""
"","1751-8628","p","IET Commun.","","|","IET Communications","",""
"","1751-9632","p","IET Comput. Vis.","","|","IET Computer Vision","",""
"","","m","IET Control Eng. Ser.","","|","IET Control Engineering Series","",""
"","1751-8644","p","IET Control Theory Appl.","","|","IET Control Theory \& Applications","",""
"","1751-9659","p","IET Image Process.","","|","IET Image Processing","",""
"","1751-9675","p","IET Signal Process.","","|","IET Signal Processing","",""
"","1868-4238","m","IFIP Adv. Inf. Commun. Technol.","","|","IFIP Advances in Information and Communication Technology","",""
"","1571-5736","m","IFIP Int. Fed. Inf. Process.","","|","IFIP International Federation for Information Processing","",""
"","1574-0463","m","IFSR Internat. Ser. Systems Sci. Engrg.","","|","IFSR International Series on Systems Science and Engineering","",""
"","","m","IISc Lect. Notes Ser.","","|","IISc Lecture Notes Series","",""
"","","m","IISc Res. Monogr. Ser.","","|","IISc Research Monographs Series","",""
"","0019-2082","p","Illinois J. Math.","","|","Illinois Journal of Mathematics","",""
"","0272-4960","p","IMA J. Appl. Math.","","|","IMA Journal of Applied Mathematics","",""
"","1471-678X","p","IMA J. Manag. Math.","","|","IMA Journal of Management Mathematics","",""
"","0265-0746","p","IMA J. Math. Appl. Med. Biol.","","|","IMA Journal of Mathematics Applied in Medicine and Biology","","Continued as Math. Med. Biol."
"","0265-0754","p","IMA J. Math. Control Inform.","","|","IMA Journal of Mathematical Control and Information","",""
"","0272-4979","p","IMA J. Numer. Anal.","","|","IMA Journal of Numerical Analysis","",""
"","","m","IMA Vol. Math. Appl.","","|","The IMA Volumes in Mathematics and its Applications","",""
"","1580-3139","p","Image Anal. Stereol.","","|","Image Analysis \& Stereology. Quantitative Methods and Applications. Official Journal of the International Society for Stereology","",""
"","1608-9324","p","IMHOTEP J. Afr. Math. Pures Appl.","","|","IMHOTEP. Journal Africain de Mathematiques Pures et Appliquees. African Journal of Pure and Applied Mathematics","",""
"","2041-1677","m","Imp. Coll. Press Optim. Ser.","","|","Imperial College Press Optimization Series","",""
"","","m","IMPAN Lect. Notes","","|","IMPAN Lecture Notes","",""
"","","m","IMPAN Monogr. Mat. (N. S.)","","|","Instytut Matematyczny Polskiej Akademii Nauk. Monografie Matematyczne (New Series)","Mathematics Institute of the Polish Academy of Sciences. Mathematical Monographs (New Series)",""
"","0749-2170","m","IMS Lecture Notes Monogr. Ser.","","|","Institute of Mathematical Statistics Lecture Notes---Monograph Series","",""
"","0019-3577","p","Indag. Math. (N.S.)","","|","Koninklijke Nederlandse Akademie van Wetenschappen. Indagationes Mathematicae. New Series","",""
"","0019-5235","p","Indian J. Hist. Sci.","","|","Indian Journal of History of Science","",""
"","0019-5324","p","Indian J. Math.","","|","Indian Journal of Mathematics","",""
"","0973-3329","p","Indian J. Math. Math. Sci.","","|","Indian Journal of Mathematics and Mathematical Sciences","",""
"","0019-5588","p","Indian J. Pure Appl. Math.","","|","Indian Journal of Pure and Applied Mathematics","",""
"","0022-2518","p","Indiana Univ. Math. J.","","|","Indiana University Mathematics Journal","",""
"","1613-9011","m","Inf. Sci. Stat.","","|","Information Science and Statistics","",""
