"","","","IEEE Ann. Hist. Comput.","user-choice","|","IEEE Ann. Hist. Comp."
"","","","IEEE Ann. Hist. Comput.","user-choice","|","IEEE Annals for the History of Computing"
"","","","IEEE Ann. Hist. Comput.","user-choice","|","IEEE Annals of the History of Computing"
"","","","IEEE J. Quantum Electron.","user-choice","|","IEEE J. Quantum Electron. QE"
"","","","IEEE J. Quantum Electron.","user-choice","|","IEEE Journal of Quantum Electronics"
"","","","IEEE J. Sel. Areas Commun.","user-choice","|","IEEE Journal on Selected Areas in Communications"
"","","","IEEE Pers. Commun.","user-choice","|","Personal Communications, IEEE"
"","","","IEEE Softw.","user-choice","|","IEEE Software"
"","","","IEEE Trans. Appl. Supercond.","user-choice","|","IEEE Trans. Appl. Superc."
"","","","IEEE Trans. Autom. Control","user-choice","|","{IEEE} Transactions on Automatic Control"
"","","","IEEE Trans. Commun.","user-choice","|","IEEE Transactions on Communications"
"","","","IEEE Trans. Comput.","user-choice","|","IEEE Transactions on Computers"
"","","","IEEE Trans. Comput.","user-choice","|","IEEE transactions on computers"
"","","","IEEE Trans. Evol. Comput.","user-choice","|","IEEE Transactions on Evolutionary Computation"
"","","","IEEE Trans. Inf. Theory","user-choice","|","Information Theory, IEEE Transactions"
"","","","IEEE Trans. Intell. Transp. Syst.","user-choice","|","IEEE Transactions on Intelligent Transportation Systems"
"","","","IEEE Trans. Knowl. Data Eng.","user-choice","|","IEEE Transactions on Knowledge and Data Engineering"
"","","","IEEE Trans. Mob. Comput.","user-choice","|","IEEE Transactions on Mobile Computing"
"","","","IEEE Trans. Softw. Eng.","user-choice","|","IEEE T. Software Eng."
"","","","IEEE Trans. Softw. Eng.","user-choice","|","IEEE Transaction on Software on software Engineering"
"","","","IEEE Trans. Softw. Eng.","user-choice","|","IEEE Transactions on Software Engineering"
"","","","IEEE Trans. Veh. Technol.","user-choice","|","IEEE Transactions on Vehicular Technology"
"","","","IEEE Veh. Technol. Mag.","user-choice","|","IEEE Vehicular Technology Magazine"
"","","","IIE Trans.","user-choice","|","IIE Transactions"
"","","","IMA J. Appl. Math.","user-choice","|","IMA Journal of Applied Mathematics"
"","","","IMA J. Numer. Anal.","user-choice","|","IMA Journal of Numerical Analysis"
"","","","Image Process. On Line","user-choice","|","Image Process. On Line"
"","","","Immunity","user-choice","|","Immunity"
"","","","Immunobiology","user-choice","|","Immunobiology"
"","","","Indian J. Agricultural Sci.","user-choice","|","Indian Journal of Agricultural Sciences"
"","","","Inf. Process. Lett.","user-choice","|","Information Processing Letters"
"","","","Inf. Softw. Technol.","user-choice","|","Information and Software Technology"
"","","","Infect. Disord. Drug Targets","user-choice","|","Infect Disord Drug Targets"
"","","","Informatica","user-choice","|","Informatica Journal"
"","","","Innes Rev.","user-choice","|","Innes Review"
"","","","Int. J. Comput. Math.","user-choice","|","International Journal of Computer Mathematics"
"","","","Int. J. Differ. Equ.","user-choice","|","International Journal of Difference Equations"
"","","","Int. J. Exp. Algorithms","user-choice","|","International Journal of Experimental Algorithms"
"","","","Int. J. Found. Comput. Sci.","user-choice","|","Intern. J. Found. Computer Sci."
"","","","Int. J. Found. Comput. Sci.","user-choice","|","International Journal of Foundations of Computer Science"
"","","","Int. J. Game Theory","user-choice","|","International Journal of Game Theory"
"","","","Int. J. Hum.-Comput. Stud.","user-choice","|","International Journal of Human-Computer Studies"
"","","","Int. J. Intell. Comput. Inf. Sci.","user-choice","|","International Journal of Intelligent Computing and Information Sciences"
"","","","Int. J. Math. Educ. Sci. Technol.","user-choice","|","International Journal of Mathematical Education, Science \& Technology"
"","","","Int. J. Math.","user-choice","|","Int. J. of Math."
"","","","Int. J. Mod. Phys. E","user-choice","|","Intn. Jour. Mod. Phys. E"
"","","","Int. J. Number Theory","user-choice","|","International Journal of Number Theory"
"","","","Int. J. Numer. Methods Eng.","user-choice","|","Int. J. Numer. Meth. Engng."
"","","","Int. J. Numer. Methods Eng.","user-choice","|","International Journal for Numerical Methods in Engineering"
"","","","Int. J. Radiat. Biol.","user-choice","|","Int J. Radiat. Biol."
"","","","Int. J. Radiat. Oncol. Biol. Phys.","user-choice","|","Int. J. Radiat. Biol."
"","","","Int. J. Radiat. Oncol. Biol. Phys.","user-choice","|","Int. J. Radiat. Oncol. Biol. Phys."
"","","","Int. J. Theor. Phys.","user-choice","|","Int. J. Theor. Phys."
"","","","Int. Logic Rev.","user-choice","|","International Logic Review"
"","","","Int. Mater. Rev.","user-choice","|","Int. Mat. Rev."
"","","","Int. Ser. Monogr. Phys.","user-choice","|","International Series of Monographs on Physics"
"","","","Integral Equ. Oper. Theory","user-choice","|","Integr. Equ. Oper. Theory"
"","","","Interdiscip. Toxicol.","user-choice","|","Interdisciplinary Toxicology"
"","","","Internat. Social Sci. J.","user-choice","|","International Social Science Journal"
"","","","Invent. Math.","user-choice","|","Invent Math."
"","","","Isis","user-choice","|","Isis"
"","","","Isr. J. Math.","user-choice","|","Israel J. Math."
"","","","Isr. J. Math.","user-choice","|","Israel J. of Math."
"","","","Istor.-Mat. Issled.","user-choice","|","Istor.-Mat. Issled."
"","","","Istor.-Mat. Zb.","user-choice","|","Istor.-Mat. Zb."
"","","","Izv. Akad. Nauk SSSR","user-choice","|","Izv. Akad. Nauk SSSR"
"","","","Izv. Akad. Nauk SSSR, Ser. Mat.","user-choice","|","Izv. Akad. Nauk SSSR Ser. Mat."
"","","","Izv. Vys\v{s}. U\v{c}ebn. Zaved., Mat.","user-choice","|","Izv. Vyssh. Uchebn. Zaved. Mat."
"","","","J.  Renaissance","user-choice","|","Le Journal de la Renaissance"
"","","","J. ACM","user-choice","|","Journal of the ACM"
"","","","J. Abnorm. Soc. Psychol.","user-choice","|","The Journal of Abnormal and Social Psychology"
"","","","J. Algebra","user-choice","|","Journal of Algebra"
"","","","J. Algorithms","user-choice","|","Journal of Algorithms"
"","","","J. Alloys Compd.","user-choice","|","Journal of Zhejiang University (Humanities and Social Science)"
"","","","J. Am. Math. Soc.","user-choice","|","J. Amer. Math. Soc."
"","","","J. Am. Stat. Assoc.","user-choice","|","Journal of the American Statistical Association"
"","","","J. Anal. Math.","user-choice","|","J. Analyse Math."
"","","","J. Appl. Microbiol.","user-choice","|","J Appl Microbiol"
"","","","J. Appl. Phys.","user-choice","|","\xch{J. Appl. Phys.}{Appl. Phys.}"
"","","","J. Approx. Theory","user-choice","|","Journal of Approximation Theory"
"","","","J. Asiat.","user-choice","|","Journal asiatique"
"","","","J. Aust. Math. Soc. Ser. B, Appl. Math","user-choice","|","J. Austral. Math. Soc. Ser. B: Appl. Math."
"","","","J. Aust. Math. Soc.","user-choice","|","Journal of the Australian Mathematical Society"
"","","","J. Autom. Lang. Comb.","user-choice","|","Journal of Automata, Languages and Combinatorics"
"","","","J. Bacteriol.","user-choice","|","J Bacteriol"
"","","","J. Biochem. Molec. Biol.","user-choice","|","Journal of Biochemistry and Molecular Biology"
"","","","J. Biochem.","user-choice","|","J Biochem"
"","","","J. Biol. Chem.","user-choice","|","J Biol Chem"
"","","","J. Biol. Chem.","user-choice","|","J. Biol. Chem."
"","","","J. Biol. Chem.","user-choice","|","Journal of Biological Chemistry"
"","","","J. Biomed. Sci.","user-choice","|","J Biomed Sci"
"","","","J. Biomed. Sci.","user-choice","|","J. Biomed. Sci."
"","","","J. Chem. Ecol.","user-choice","|","Journal of Chemical Ecology"
"","","","J. Clin. Virol.","user-choice","|","J Clin Virol"
"","","","J. Cogn. Sci.","user-choice","|","Journal of Cognitive Science"
"","","","J. Comb. Optim.","user-choice","|","Journal of Combinatorial Optimization"
"","","","J. Comb. Theory","user-choice","|","Journal of Combinatorial Theory"
"","","","J. Comb. Theory, Ser. A","user-choice","|","Journal of Combinatorial Theory Series A"
"","","","J. Comb. Theory, Ser. B","user-choice","|","J. Combin Theory Ser B."
"","","","J. Comb. Theory, Ser. B","user-choice","|","Journal of Combinatorial Theory, Series B"
"","","","J. Commut. Algebra","user-choice","|","Journal of Commutative Algebra"
"","","","J. Comp. Neurol.","user-choice","|","The Journal of Comparative Neurology"
"","","","J. Comput. Appl. Math.","user-choice","|","J. Comput. and Appl. Math."
"","","","J. Comput. Appl. Math.","user-choice","|","J. Computational and Applied Mathematics"
"","","","J. Comput. Appl. Math.","user-choice","|","Journal of Computational and Applied Mathematics"
"","","","J. Comput. Chem.","user-choice","|","Journal of Computational Chemistry"
"","","","J. Comput. Geosci.","user-choice","|","Journal of Computers \& Geosciences"
"","","","J. Comput. Informatics","user-choice","|","Journal of Computing and Informatics"
"","","","J. Comput. Oper. Res.","user-choice","|","Journal of Computers \& Operations Research"
"","","","J. Comput. Phys.","user-choice","|","Journal of Computational Physics"
"","","","J. Comput. Sci. Colleges","user-choice","|","Journal of Computing Sciences in Colleges"
"","","","J. Comput. Syst. Sci.","user-choice","|","Journal of Computer and System Sciences"
"","","","J. Comput. Theor. Nanosci.","user-choice","|","Journal of Computational and Theoretical Nanoscience"
"","","","J. Comput.","user-choice","|","Journal of Computers"
"","","","J. Comput.-Aided Mol. Des.","user-choice","|","Journal of Computer-Aided Molecular Design"
"","","","J. Cosmol. Astropart. Phys.","user-choice","|","J. Cosmo. \& Astropart. Phys."
"","","","J. Cosmol. Astropart. Phys.","user-choice","|","JCAP"
"","","","J. Cryptol.","user-choice","|","Journal of Cryptology"
"","","","J. Differ. Equ. Appl.","user-choice","|","J. Differ. Equations Appl."
"","","","J. Differ. Equ.","user-choice","|","J. Differential Equations"
"","","","J. Differ. Equ.","user-choice","|","Journal of Differential Equations"
"","","","J. Differ. Geom.","user-choice","|","J. Differential Geom."
"","","","J. Differ. Geom.","user-choice","|","J.~Differential Geom."
"","","","J. Discrete Algorithms","user-choice","|","Journal of Discrete Algorithms"
"","","","J. Econ. Entomol.","user-choice","|","Journal of Economic Entomology"
"","","","J. Econom.","user-choice","|","Journal of Econometrics"
"","","","J. Electron Microsc.","user-choice","|","J. Electron Microsc."
"","","","J. Eur. Math. Soc.","user-choice","|","J. Eur. Math. Soc. (JEMS)"
"","","","J. Exp. Psychol. Gen.","user-choice","|","J. Exp. Psychol. Gen."
"","","","J. Exp. Psychol. Gen.","user-choice","|","Journal of Experimental Psychology: General"
"","","","J. Exp. Psychol. Hum. Percept. Perform.","user-choice","|","Journal of Experimental Psychology: Human Perception and Performance"
"","","","J. Exp. Theor. Phys.","user-choice","|","J. Experimental and Theoretical Physics"
"","","","J. Funct. Anal.","user-choice","|","J Funct Anal"
"","","","J. Funct. Anal.","user-choice","|","J.~Funct. Anal."
"","","","J. Gen. Virol.","user-choice","|","J Gen Virol"
"","","","J. Gen. Virol.","user-choice","|","J. Gen. Virol."
"","","","J. Gen. Virol.","user-choice","|","Journal of General Virology"
"","","","J. Geom.","user-choice","|","J. Geometry"
"","","","J. Geom.","user-choice","|","Journal of Geometry"
"","","","J. Geophys. Res.","user-choice","|","J. Geophys. Res."
"","","","J. Graph Theory","user-choice","|","Journal of Graph Theory"
"","","","J. High Energy Phys.","user-choice","|","J. High Energy Phys."
"","","","J. High Energy Phys.","user-choice","|","JHEP"
"","","","J. Hist. Biology","user-choice","|","J. Hist. Biology"
"","","","J. Hist. Ideas","user-choice","|","Journal of the History of Ideas"
"","","","J. Hist. Philos.","user-choice","|","Journal of the History of Philosophy"
"","","","J. Hum. Resour.","user-choice","|","Journal of Zhejiang University (Humanities and Social Science)"
"","","","J. Immunol.","user-choice","|","Journal of Immunology"
"","","","J. Inf. Process. Lett.","user-choice","|","Journal of Information Processing Letters"
"","","","J. Inf. Sci.","user-choice","|","Journal of Information Sciences"
"","","","J. Inf. Softw. Technol.","user-choice","|","Journal of Information and Software Technology"
"","","","J. Infect. Dis.","user-choice","|","Journal of Infectious Diseases"
"","","","J. Insect Behav.","user-choice","|","Journal of Insect Behavior"
"","","","J. Inst. Math. Appl.","user-choice","|","J. Inst. Math. and its App."
"","","","J. Interfer. Cytokine Res.","user-choice","|","Journal of Interferon and Cytokine Research"
"","","","J. Lang. Liter. Culture","user-choice","|","Journal of Language, Literature and Culture"
"","","","J. Log. Comput.","user-choice","|","Journal for Logic and Computation"
"","","","J. Log. Comput.","user-choice","|","Journal of Logic and Computation"
"","","","J. Lond. Math. Soc.","user-choice","|","J. London Math. Soc. (2)"
"","","","J. Lond. Math. Soc.","user-choice","|","J. London Math. Soc."
"","","","J. Mach. Learn. Res.","user-choice","|","Journal of Machine Learning Research"
"","","","J. Math. Anal. Appl.","user-choice","|","Journal of Mathematical Analysis and Applications"
"","","","J. Math. Arts","user-choice","|","Journal of Mathematics and the Arts"
"","","","J. Math. Biol.","user-choice","|","J Math Biol"
"","","","J. Math. Kyoto Univ.","user-choice","|","J. Math. Kyoto Univ."
"","","","J. Math. Pures Appl.","user-choice","|","J. Math. Pures Appl. (9)"
"","","","J. Math. Pures Appl.","user-choice","|","Journal de Math\'{e}matiques Pures et Appliqu\'{e}es"
"","","","J. Math. Pures Appl.","user-choice","|","Journal de Math\'{e}matiques pures et appliqu\'{e}es"
"","","","J. Math. Pures Appl.","user-choice","|","Journal de Mathematiques pures et appliqu\'ees"
"","","","J. Math. Pures Appl.","user-choice","|","Journal de math\'ematiques pures et appliqu\'ees"
"","","","J. Math. Pures Appl.","user-choice","|","Journal de math\'{e}matiques pures et appliqu\'{e}es"
"","","","J. Math. Sci.","user-choice","|","Journal of Mathematical Sciences"
"","","","J. Math. Soc. Jpn.","user-choice","|","J. Math. Soc. Japan"
"","","","J. Microbiol. Methods","user-choice","|","J Microbiol Methods"
"","","","J. Mol. Biol.","user-choice","|","J Mol Biol"
"","","","J. Mol. Biol.","user-choice","|","J. Mol. Biol."
"","","","J. Mol. Biol.","user-choice","|","Journal of Molecular Biology"
"","","","J. Mol. Med.","user-choice","|","Journal of Molecular Medicine"
"","","","J. Mot. Behav.","user-choice","|","Journal of Motor Behavior"
"","","","J. Musculoskelet. Neuron. Interact.","user-choice","|","J. Musculoskelet Neuronal Interact."
"","","","J. Nat. Sci. Nanjing Norm. Univ.","user-choice","|","Journal of nanjing normal university"
"","","","J. Neurosci.","user-choice","|","Journal of Neuroscience"
"","","","J. Oper. Theory","user-choice","|","J. Operator Theory"
"","","","J. Opt. A, Pure Appl. Opt.","user-choice","|","J. Opt. A: Pure Appl. Opt."
"","","","J. Opt. Soc. Am. B, Opt. Phys.","user-choice","|","J. Opt. Soc. Am. B"
"","","","J. Opt. Soc. Am. B, Opt. Phys.","user-choice","|","JOSA B"
"","","","J. Parallel Distrib. Comput.","user-choice","|","Journal of Parallel and Distributed Computing"
"","","","J. Pathol.","user-choice","|","Journal of Pathology"
"","","","J. Phon.","user-choice","|","Journal of Phonetics"
"","","","J. Phys. A","user-choice","|","J. Phys. A"
"","","","J. Phys. A, Math. Gen.","user-choice","|","J. Phys. A: Math. Gen."
"","","","J. Phys. A, Math. Theor.","user-choice","|","J Phys. A: Math. Theor."
"","","","J. Phys. A, Math. Theor.","user-choice","|","J. Phys. A: Math. Theor."
"","","","J. Phys. C, Solid State Phys.","user-choice","|","J. Phys. C"
"","","","J. Phys. Chem. B","user-choice","|","The Journal of Physical Chemistry B"
"","","","J. Phys. Condens. Matter","user-choice","|","J. Phys. Condens. Matt."
"","","","J. Phys. Condens. Matter","user-choice","|","J. Phys.: Condens. Matter"
"","","","J. Phys. Condens. Matter","user-choice","|","J. Phys.: Condens. Matter."
"","","","J. Phys. Conf. Ser.","user-choice","|","Journal of Physics: Conference Series"
"","","","J. Phys. D, Appl. Phys.","user-choice","|","J. Phys D: Appl Phys"
"","","","J. Phys. G, Nucl. Part. Phys.","user-choice","|","J. Phys G: Nucl. Phys."
"","","","J. Phys. G, Nucl. Part. Phys.","user-choice","|","J. Phys. G"
"","","","J. Phys. G, Nucl. Part. Phys.","user-choice","|","J. Phys. G: Nucl. Phys."
"","","","J. Phys. G, Nucl. Part. Phys.","user-choice","|","J. Phys. G:Nucl. Phys."
"","","","J. Phys. G, Nucl. Part. Phys.","user-choice","|","Jour. Phys. G"
"","","","J. Physiol. (Paris)","user-choice","|"," J. Physiol. (Paris)"
"","","","J. Physiol. (Paris)","user-choice","|","Journal of Physiology--Paris"
"","","","J. Pure Appl. Algebra","user-choice","|","Journal of Pure and Applied Algebra."
"","","","J. Quant. Linguist.","user-choice","|","Journal of Quantitative Linguistics"
"","","","J. R. Aeronaut. Soc.","user-choice","|","Journal of The Royal Aeronautical Society"
"","","","J. R. Aeronaut. Soc.","user-choice","|","Journal of the Royal Aeronautical Society"
"","","","J. R. Stat. Soc. A","user-choice","|","J. R. Statist. Soc. A"
"","","","J. R. Stat. Soc.","user-choice","|","Journal of the Royal Statistical Society"
"","","","J. R. Stat. Soc., Ser. A, Stat. Soc.","user-choice","|","Journal of the Royal Statistical Society. Series A (Statistics in Society)"
"","","","J. Radiat. Res.","user-choice","|","J. Radiat. Res."
"","","","J. Radiat. Res.","user-choice","|","J. Radiation Res."
"","","","J. Reine Angew. Math.","user-choice","|","Journal f\"ur die Reine und angewandte Mathematik"
"","","","J. Reine Angew. Math.","user-choice","|","Journal f\"ur die reine und angewandte Mathematik"
"","","","J. Reine Angew. Math.","user-choice","|","Journal f\"{u}r die reine und angewandte Mathematik"
"","","","J. Reine Angew. Math.","user-choice","|","Journal f\"{u}r reine and angewandte Mathematik"
"","","","J. Reine Angew. Math.","user-choice","|","Journal f\"{u}r reine und angewandte Mathematik"
"","","","J. Reine Angew. Math.","user-choice","|","Journal fur die reine und angewandte mathematik"
"","","","J. Res. Natl. Inst. Stand. Technol.","user-choice","|","J. Res. NIST"
"","","","J. Sched.","user-choice","|","Journal of scheduling"
"","","","J. Sci. Comput.","user-choice","|","J. Scient. Comput."
"","","","J. Softw. Maint. Evol.","user-choice","|","Journal of Software Maintenance and Evolution: Research and Practice"
"","","","J. Softw. Test. Verif. Reliabil.","user-choice","|","Journal of Software Testing, Verifications, and Reliability"
"","","","J. Solid State Chem.","user-choice","|","J. Solid state Chem."
"","","","J. Stat. Mech. Theory Exp.","user-choice","|","Journal of Statistical Mechanics: Theory and Experiment P"
"","","","J. Stat. Phys.","user-choice","|","J. Statist. Phys."
"","","","J. Statist. Soc. London","user-choice","|","J. Statist. Soc. London"
"","","","J. Struct. Biol.","user-choice","|","J. Struct. Biol."
"","","","J. Struct. Biol.","user-choice","|","Journal of Structural Biology"
"","","","J. Symb. Log.","user-choice","|","J. Symbolic Logic"
"","","","J. Syst. Archit. B","user-choice","|","Journal of Systems Architecture, Part B"
"","","","J. Syst. Softw.","user-choice","|","J. Syst. Softw."
"","","","J. Syst. Softw.","user-choice","|","Journal of Systems and Software"
"","","","J. Syst. Softw.","user-choice","|","The Journal of Systems and Software"
"","","","J. Theor. Biol.","user-choice","|","J Theor Biol"
"","","","J. Theor. Biol.","user-choice","|","Journal of Theoretical Biology"
"","","","J. Univers. Comput. Sci.","user-choice","|","Journal of Universal computerScience"
"","","","J. Virol.","user-choice","|","J Virol"
"","","","J. Virol.","user-choice","|","J. Virol."
"","","","J. Virol.","user-choice","|","Journal of Virology"
"","","","J. Vis. Lang. Comput.","user-choice","|","Journal of Visual Languages and Computing"
"","","","J. Wildl. Manag.","user-choice","|","J. Wildlife. Manage."
"","","","J. \'{E}c. Polytech.","user-choice","|","Journal de l'\'Ecole polytechnique"
"","","","J. \'{E}c. Polytech.","user-choice","|","Journal de l'\'{E}cole Polytechnique"
"","","","J. \'{E}c. Polytech.","user-choice","|","Journal de l'\'{E}cole polytechnique"
"","","","J. \'{E}c. R. Polytech.","user-choice","|","Journal de l'\'{E}cole Royale Polytechnique"
"","","","JAMA J. Am. Med. Assoc.","user-choice","|","Jama-Journal of the American Medical Association"
"","","","Jahresber. Dtsch. Math.-Ver.","user-choice","|","Jahresber Dtsch Math-Ver"
"","","","Jahresber. Dtsch. Math.-Ver.","user-choice","|","Jahresber. DMV"
"","","","Jahresber. Dtsch. Math.-Ver.","user-choice","|","Jahresbericht der Deutschen Mathematiker Vereinigung (JDMV)"
"","","","Jahresber. Dtsch. Math.-Ver.","user-choice","|","Jahresbericht der Deutschen Mathematiker-Vereinigung"
"","","","Jahresber. Dtsch. Math.-Ver.","user-choice","|","Jahresbericht der deutschen Mathematiker-Vereinigung"
"","","","Jahresber. Dtsch. Math.-Ver.","user-choice","|","Jber. DMV"
"","","","Jewish Q. Rev.","user-choice","|","The Jewish Quarterly Review"
"","","","Knowledge","user-choice","|","Knowledge"
"","","","Koninkl. Nederl. Akad. Wetensch. Proc.","user-choice","|","Koninklijke Nederlandse Akademie van Wetenschappen, Proceedings"
"","","","Lancet Infect. Dis.","user-choice","|","Lancet Infect Dis"
"","","","Lancet Infect. Dis.","user-choice","|","The Lancet. Infectious diseases"
"","","","Lancet Oncol.","user-choice","|","Lancet Oncol."
"","","","Lancet","user-choice","|","Lancet"
"","","","Lang. Cogn. Processes","user-choice","|","Lang Cogn Proc"
"","","","Lang. Linguist. Compass","user-choice","|","Language and Linguistics Compass"
"","","","Laser Focus World","user-choice","|","Laser Focus World"
"","","","Lect. Notes Comput. Sci.","user-choice","|","LNCS"
"","","","Lect. Notes Comput. Sci.","user-choice","|","Lecture Notes in Computer Science"
"","","","Lett. Nuovo Cimento","user-choice","|","Lett. Nuovo Cim."
"","","","Libr. Trends","user-choice","|","Library Trends"
"","","","Life Sci. Space Res.","user-choice","|","Life Sci. Space Res."
"","","","Linguist. Typol.","user-choice","|","Linguistic Typology"
"","","","Lond. Math. Soc. Lect. Note Ser.","user-choice","|","London Mathematical Society Lecture Note Series"
"","","","M2AN Mod\'{e}l. Math. Anal. Num\'{e}r.","user-choice","|","M2AN Math Model Numer Anal"
"","","","MBio","user-choice","|","MBio"
"","","","M\'{e}m. Acad. R. Sci. Belles-Lettr. Berlin","user-choice","|","M\'{e}moires de l'Acad\'{e}mie Royale des Sciences et Belles-Lettres de Berlin"
"","","","M\'{e}m. Soc. Sci. Phys. Natur. de Bordeaux","user-choice","|","M\'emoires de la soci\'et\'e des sciences physiques et naturelles de Bordeaux"
"","","","Mach. Learn.","user-choice","|","Machine learning"
"","","","Magn. Reson. Med.","user-choice","|","Magn Reson Med"
"","","","Magyar Tud. Akad. Mat. Fiz. Oszt. K\"ozl.","user-choice","|","Magyar Tud.\ Akad.\ Mat.\ Fiz.\ Oszt.\ K\"ozl."
"","","","Manuscr. Math.","user-choice","|","Manuscripta Math."
"","","","Mat. Sb.","user-choice","|","Matematicheskii Sbornik"
"","","","Mat. v Shkole","user-choice","|","Mat. v Shkole"
"","","","Mater. Lett.","user-choice","|","Mat. Lett."
"","","","Mater. Sci. Eng. A","user-choice","|","Mater. Sci. Eng. A"
"","","","Math. Ann.","user-choice","|","Math. Annalen"
"","","","Math. Ann.","user-choice","|","Mathematische Annalen"
"","","","Math. Ann.","user-choice","|","Mathematische {A}nnalen"
"","","","Math. Biosci.","user-choice","|","Math Biosci"
"","","","Math. Comput. Model.","user-choice","|","Mathematical and Computer Modelling"
"","","","Math. Comput.","user-choice","|","Math of Comp"
"","","","Math. Comput.","user-choice","|","Math. Comp."
"","","","Math. Comput.","user-choice","|","Mathematics of Computation"
"","","","Math. Control Signals Syst.","user-choice","|","Mathematics of Control, Signals, and Systems (MCSS)"
"","","","Math. Gaz.","user-choice","|","Mathematical Gazette"
"","","","Math. Gaz.","user-choice","|","The Mathematical Gazette"
"","","","Math. Intell.","user-choice","|","Math. Intelligencer"
"","","","Math. Intell.","user-choice","|","Mathematical Intelligencer"
"","","","Math. Intell.","user-choice","|","The Mathematical Intelligencer"
"","","","Math. Intell.","user-choice","|","The Mathematical Intelligencer, Springer"
"","","","Math. Models Methods Appl. Sci.","user-choice","|","Math Models Methods Appl Sci"
"","","","Math. Oper. Res.","user-choice","|","Mathematics of Operations Research"
"","","","Math. Proc. Camb. Philos. Soc.","user-choice","|","Math. Proc. Cambridge Philos. Soc."
"","","","Math. Sci. Hum.","user-choice","|","Math. Sci. Humaines"
"","","","Math. Sci.","user-choice","|","Mathematical Scientist"
"","","","Math. Semesterber.","user-choice","|","Mathematische Semesterberichte"
"","","","Math. Syst. Theory","user-choice","|","Mathematical Systems Theory"
"","","","Math. Today","user-choice","|","Mathematics Today"
"","","","Math. Z.","user-choice","|","Mathematische Zeitschrift"
"","","","Mem. Liter. Philos. Soc. Manchester","user-choice","|","Memoirs of the Literary and Philosophical Society of Manchester"
"","","","Mem. Proc. Manchester Liter. Philos. Soc.","user-choice","|","Memoirs and Proceedings of the Manchester Literary and Philosophical Society"
"","","","Messenger Math.","user-choice","|","Messenger of Mathematics"
"","","","Messenger Math.","user-choice","|","Messenger of mathematics"
"","","","Methods Mol. Biol.","user-choice","|","Methods Mol Biol"
"","","","Methods Mol. Biol.","user-choice","|","Methods Mol. Biol."
"","","","Methods Mol. Biol.","user-choice","|","Methods in Molecular Biology"
"","","","Microbes Infect.","user-choice","|","Microbes and Infection"
"","","","Microbiol. Mol. Biol. Rev.","user-choice","|","Microbiol Mol Biol Rev"
"","","","Mind","user-choice","|","Mind"
"","","","Mod. Log.","user-choice","|","Modern Logic"
"","","","Model. Simul. Sci. Eng. Technol.","user-choice","|","Modeling and simulation in science, engineering and technology"
"","","","Mol. Biol. Cell","user-choice","|","Mol. Biol. Cell"
"","","","Mol. Biol. Cell","user-choice","|","Molecular Biology of the Cell"
"","","","Mol. Cell. Biol.","user-choice","|","Mol Cell Biol"
"","","","Mol. Syst. Biol.","user-choice","|","Molecular Systems Biology"
"","","","Mon. Not. R. Astron. Soc.","user-choice","|","Mon. Not. R. Astron. Soc."
"","","","Mon. Not. R. Astron. Soc.","user-choice","|","Mon. Not. Roy. Astron. Soc."
"","","","Mon. Not. R. Astron. Soc.","user-choice","|","Mon.\ Not.\ Roy.\ Astron.\ Soc."
"","","","Mon. Not. R. Astron. Soc.","user-choice","|","Monthly Notices of the Royal Astr. Soc."
"","","","Monatsber. K\"{o}nigl. Preu{\ss}isch. Akad. Wiss. Berlin","user-choice","|","Monatsberichte der K\"{o}niglichen Preu{\ss}ischen Akademie der Wissenschaften zu Berlin"
"","","","Monatsh. Math. Phys.","user-choice","|","Monatshefte f\"ur Mathematik und Physik"
"","","","Monatsh. Math.","user-choice","|","Monatsh. Math."
"","","","Monatsh. Math.","user-choice","|","Monatshefte f\"{u}r Mathematik"
"","","","Multiscale Model. Simul.","user-choice","|","Multiscale Model. Sim."
"","","","Mutat. Res.","user-choice","|","Mutat. Res."
"","","","N. Engl. J. Med.","user-choice","|","N. Engl. J. Med."
"","","","N. Engl. J. Med.","user-choice","|","New England Journal of Medicine"
"","","","Nachr. K. Gess. Wiss. Georg-Augusts-Univ.","user-choice","|","Nachricthen von der K\"{o}niglichen Gesellschaft der Wissenschaften und der Georg-Augusts-Universit\"{a}t"
"","","","Nachr. K\"{o}nigl. Ges. Wiss. G\""{o}tt. Math.-Phys. Kl.","user-choice","|","Nachrichten von der K\"oniglichen Gesellschaft der Wissenschaften zu G\"ottingen. Mathematisch-Physikalische Classe"
"","","","Nachr. K\"{o}nigl. Ges. Wiss. Georg-Augusts-Univ.","user-choice","|","{Nachrichten von der K\"oniglichen Gesellschaft der Wissenschaften und der Georg-Augusts-Universit\"at}"
"","","","Nano Lett.","user-choice","|","Nano Letters"
"","","","Nat. Commun.","user-choice","|","Nat. Com."
"","","","Nat. Commun.","user-choice","|","Nature Communications"
"","","","Nat. Comput.","user-choice","|","Natural Computing"
"","","","Nat. Immunol.","user-choice","|","Nat Immunol"
"","","","Nat. Immunol.","user-choice","|","Nature Immunology"
"","","","Nat. Mater.","user-choice","|","Nat. Mat."
"","","","Nat. Mater.","user-choice","|","Nature Mater."
"","","","Nat. Mater.","user-choice","|","Nature Materials"
"","","","Nat. Med.","user-choice","|","Nat Med"
"","","","Nat. Med.","user-choice","|","Nature Medicine"
